gameid,league,split,game,patch,PlayerID,side,position,player,TeamID,ChampionID,Kills,Deaths,Assists,DoubleKills,TripleKills,QuadraKills,PentaKills,firstblood,FirstBloodKill,FirstBloodAssist,FirstBloodVictim,DamageToChampions,WardsPlaced,WardsKilled,ControlWardsBought,VisionScore,TotalGold,EarnedGold,GoldSpent,total cs,MinionKills,monsterkills,FriendlyMonstersKilled,EnemyMonstersKilled,GoldAtTen,XpAtTen,CsAtTen,GoldAtFifteen,XpAtFifteen,CsAtFifteen
ESPORTSTMNT01/1304739,LCS,2020-1,1,10.02,75.0,Blue,1.0,FBI,8,8.0,0,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16304.0,14.0,9.0,6.0,29.0,12430,7881,11950.0,302.0,273.0,29.0,20.0,2.0,3462.0,3360.0,90.0,4826.0,4860.0,123.0
ESPORTSTMNT01/1304739,LCS,2020-1,1,10.02,77.0,Blue,2.0,Keith,8,119.0,0,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1587.0,49.0,14.0,16.0,90.0,6776,2227,6300.0,34.0,34.0,0.0,0.0,0.0,2223.0,2510.0,14.0,3211.0,3340.0,21.0
ESPORTSTMNT01/1304739,LCS,2020-1,1,10.02,92.0,Red,4.0,Broken Blade,10,89.0,9,3,7,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,24128.0,16.0,4.0,8.0,33.0,14235,9686,12600.0,237.0,232.0,5.0,1.0,0.0,3398.0,4803.0,73.0,5409.0,7743.0,124.0
ESPORTSTMNT01/1304739,LCS,2020-1,1,10.02,93.0,Red,5.0,Dardoch,10,36.0,4,1,11,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,13234.0,11.0,10.0,10.0,48.0,11419,6870,9450.0,164.0,20.0,144.0,104.0,8.0,2978.0,2682.0,55.0,4542.0,4425.0,86.0
ESPORTSTMNT01/1304739,LCS,2020-1,1,10.02,94.0,Red,3.0,Bjergsen,10,85.0,0,0,11,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,7880.0,15.0,1.0,5.0,18.0,10826,6277,10325.0,203.0,195.0,8.0,5.0,0.0,3290.0,4737.0,86.0,5073.0,6650.0,121.0
ESPORTSTMNT01/1304739,LCS,2020-1,1,10.02,95.0,Red,1.0,Kobbe,10,137.0,5,1,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13874.0,11.0,7.0,3.0,28.0,16017,11468,13725.0,356.0,332.0,24.0,16.0,4.0,3429.0,3214.0,92.0,5326.0,5527.0,141.0
ESPORTSTMNT01/1304739,LCS,2020-1,1,10.02,96.0,Red,2.0,Biofrost,10,91.0,2,0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4599.0,53.0,21.0,16.0,117.0,9127,4578,7700.0,44.0,44.0,0.0,0.0,0.0,2155.0,2768.0,14.0,3717.0,4101.0,24.0
ESPORTSTMNT01/1304768,LCS,2020-1,1,10.02,62.0,Blue,4.0,Huni,4,33.0,1,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12443.0,6.0,3.0,2.0,19.0,11547,7279,10383.0,259.0,253.0,6.0,6.0,0.0,3057.0,3415.0,60.0,4600.0,5466.0,98.0
ESPORTSTMNT01/1304768,LCS,2020-1,1,10.02,64.0,Blue,5.0,Grig,4,93.0,0,5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4025.0,7.0,10.0,6.0,31.0,7702,3434,7325.0,135.0,12.0,123.0,114.0,0.0,2873.0,2598.0,53.0,4202.0,4123.0,79.0
ESPORTSTMNT01/1304768,LCS,2020-1,1,10.02,65.0,Blue,3.0,Froggen,4,84.0,1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14779.0,14.0,6.0,4.0,28.0,11608,7340,11500.0,293.0,257.0,36.0,32.0,0.0,3112.0,4470.0,85.0,5302.0,7850.0,153.0
ESPORTSTMNT01/1304768,LCS,2020-1,1,10.02,66.0,Blue,1.0,Johnsun,4,100.0,0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7329.0,13.0,7.0,5.0,25.0,10545,6277,10025.0,266.0,262.0,4.0,4.0,0.0,3139.0,2830.0,79.0,5119.0,5079.0,141.0
ESPORTSTMNT01/1304768,LCS,2020-1,1,10.02,67.0,Blue,2.0,Aphromoo,4,114.0,0,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2492.0,49.0,12.0,19.0,80.0,6181,1913,5975.0,32.0,32.0,0.0,0.0,0.0,1886.0,1882.0,8.0,3054.0,3509.0,18.0
ESPORTSTMNT01/1304768,LCS,2020-1,1,10.02,1.0,Red,4.0,Licorice,2,1.0,2,0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15149.0,14.0,6.0,6.0,34.0,14469,10201,13050.0,316.0,277.0,39.0,16.0,12.0,2823.0,4347.0,68.0,4952.0,7179.0,122.0
ESPORTSTMNT01/1304768,LCS,2020-1,1,10.02,2.0,Red,5.0,Blaber,2,63.0,7,1,6,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,11906.0,16.0,16.0,10.0,54.0,12363,8095,10950.0,179.0,48.0,131.0,83.0,2.0,3589.0,3536.0,66.0,5424.0,5162.0,95.0
ESPORTSTMNT01/1304768,LCS,2020-1,1,10.02,3.0,Red,3.0,Nisqy,2,147.0,6,0,4,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,24684.0,18.0,4.0,8.0,36.0,13051,8783,11680.0,224.0,195.0,29.0,24.0,1.0,3310.0,3920.0,69.0,5242.0,6308.0,112.0
ESPORTSTMNT01/1304768,LCS,2020-1,1,10.02,4.0,Red,1.0,Zven,2,8.0,0,1,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13365.0,11.0,13.0,3.0,57.0,13701,9433,12525.0,309.0,277.0,32.0,11.0,4.0,3183.0,2998.0,84.0,5495.0,5357.0,152.0
ESPORTSTMNT01/1304768,LCS,2020-1,1,10.02,5.0,Red,2.0,Vulcan,2,78.0,1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4731.0,49.0,9.0,20.0,87.0,8571,4303,7500.0,34.0,34.0,0.0,0.0,0.0,2353.0,2520.0,13.0,3756.0,4365.0,22.0
ESPORTSTMNT01/1304785,LCS,2020-1,1,10.02,31.0,Blue,4.0,V1per,5,17.0,0,2,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10810.0,10.0,7.0,3.0,32.0,10975,6862,10508.0,271.0,262.0,9.0,5.0,1.0,3261.0,4412.0,76.0,4907.0,7406.0,129.0
ESPORTSTMNT01/1304785,LCS,2020-1,1,10.02,32.0,Blue,5.0,Santorin,5,63.0,1,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4341.0,17.0,7.0,10.0,31.0,8438,4325,8225.0,138.0,19.0,119.0,92.0,1.0,2898.0,2757.0,51.0,4262.0,4221.0,81.0
ESPORTSTMNT01/1304785,LCS,2020-1,1,10.02,33.0,Blue,3.0,PowerOfEvil,5,147.0,2,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11876.0,12.0,3.0,2.0,24.0,11278,7165,10500.0,273.0,265.0,8.0,8.0,0.0,3100.0,4265.0,79.0,5009.0,7026.0,134.0
ESPORTSTMNT01/1304785,LCS,2020-1,1,10.02,34.0,Blue,1.0,WildTurtle,5,8.0,2,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6439.0,10.0,5.0,2.0,25.0,10600,6487,9900.0,252.0,248.0,4.0,4.0,0.0,3312.0,2572.0,58.0,4998.0,4965.0,110.0
ESPORTSTMNT01/1304785,LCS,2020-1,1,10.02,35.0,Blue,2.0,IgNar,5,78.0,1,5,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3155.0,45.0,6.0,13.0,70.0,6466,2353,6475.0,34.0,34.0,0.0,0.0,0.0,2639.0,2888.0,16.0,3658.0,3659.0,25.0
ESPORTSTMNT01/1304785,LCS,2020-1,1,10.02,21.0,Red,4.0,Kumo,7,1.0,1,2,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10674.0,16.0,2.0,7.0,36.0,11374,7261,10675.0,240.0,217.0,23.0,7.0,8.0,2985.0,4281.0,72.0,4723.0,6967.0,121.0
ESPORTSTMNT01/1304785,LCS,2020-1,1,10.02,22.0,Red,5.0,Svenskeren,7,44.0,3,3,11,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,6304.0,9.0,15.0,9.0,59.0,10424,6311,9425.0,136.0,31.0,105.0,68.0,7.0,3101.0,2226.0,44.0,4746.0,4330.0,77.0
ESPORTSTMNT01/1304785,LCS,2020-1,1,10.02,23.0,Red,3.0,Jiizuke,7,70.0,5,0,6,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,12597.0,10.0,2.0,6.0,29.0,16602,12489,15040.0,331.0,274.0,57.0,31.0,13.0,3820.0,4470.0,76.0,6452.0,7365.0,128.0
ESPORTSTMNT01/1304785,LCS,2020-1,1,10.02,24.0,Red,1.0,Bang,7,137.0,5,1,7,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,13313.0,21.0,9.0,10.0,52.0,14337,10224,12550.0,298.0,265.0,33.0,12.0,13.0,3404.0,2827.0,78.0,5209.0,5478.0,134.0
ESPORTSTMNT01/1304785,LCS,2020-1,1,10.02,25.0,Red,2.0,Zeyzal,7,91.0,2,0,12,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,5867.0,45.0,12.0,16.0,92.0,8747,4634,7075.0,39.0,39.0,0.0,0.0,0.0,2263.0,2343.0,11.0,3596.0,3615.0,21.0
ESPORTSTMNT01/1304794,LCS.A,2020-1,1,10.02,97.0,Blue,4.0,Dhokla,20,85.0,2,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12004.0,11.0,4.0,1.0,20.0,9904,5273,9425.0,186.0,184.0,2.0,1.0,0.0,3213.0,4377.0,71.0,4678.0,6541.0,107.0
ESPORTSTMNT01/1304794,LCS.A,2020-1,1,10.02,98.0,Blue,5.0,Spica,20,63.0,0,6,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8796.0,16.0,7.0,10.0,38.0,9130,4499,9025.0,164.0,20.0,144.0,95.0,12.0,3092.0,3524.0,66.0,4321.0,4518.0,85.0
ESPORTSTMNT01/1304794,LCS.A,2020-1,1,10.02,99.0,Blue,3.0,Evolved,20,147.0,2,4,4,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,20890.0,21.0,8.0,12.0,34.0,11782,7151,11375.0,260.0,250.0,10.0,10.0,0.0,3330.0,4323.0,77.0,5134.0,6753.0,128.0
ESPORTSTMNT01/1304794,LCS.A,2020-1,1,10.02,100.0,Blue,1.0,Lost,20,8.0,3,5,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18636.0,18.0,9.0,9.0,43.0,13193,8562,12575.0,283.0,265.0,18.0,18.0,0.0,3285.0,2932.0,84.0,5214.0,4926.0,128.0
ESPORTSTMNT01/1304794,LCS.A,2020-1,1,10.02,101.0,Blue,2.0,Treatz,20,91.0,2,4,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5755.0,58.0,15.0,13.0,92.0,7664,3033,7575.0,37.0,37.0,0.0,0.0,0.0,2200.0,2887.0,14.0,3532.0,3971.0,20.0
ESPORTSTMNT01/1304794,LCS.A,2020-1,1,10.02,68.0,Red,4.0,Lourlo,14,74.0,3,2,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12614.0,18.0,2.0,6.0,34.0,12692,8061,12000.0,227.0,203.0,24.0,20.0,4.0,3011.0,4495.0,80.0,4820.0,6327.0,108.0
ESPORTSTMNT01/1304794,LCS.A,2020-1,1,10.02,63.0,Red,5.0,Akaadian,14,93.0,5,2,9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12138.0,11.0,23.0,10.0,70.0,13171,8540,11625.0,219.0,36.0,183.0,96.0,17.0,3166.0,3302.0,66.0,5153.0,5279.0,94.0
ESPORTSTMNT01/1304794,LCS.A,2020-1,1,10.02,69.0,Red,3.0,Damonte,14,25.0,5,1,10,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,18985.0,30.0,16.0,6.0,66.0,15264,10633,14200.0,308.0,272.0,36.0,22.0,10.0,3658.0,4646.0,93.0,5551.0,7349.0,147.0
ESPORTSTMNT01/1304794,LCS.A,2020-1,1,10.02,70.0,Red,1.0,Fenix,14,100.0,9,2,9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28864.0,12.0,8.0,2.0,30.0,14661,10030,14200.0,251.0,228.0,23.0,23.0,0.0,3074.0,2804.0,72.0,4780.0,5092.0,114.0
ESPORTSTMNT01/1304794,LCS.A,2020-1,1,10.02,71.0,Red,2.0,Olleh,14,119.0,0,2,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6124.0,60.0,13.0,21.0,112.0,8790,4159,7825.0,44.0,44.0,0.0,0.0,0.0,2198.0,2644.0,17.0,3391.0,3994.0,26.0
ESPORTSTMNT04/1130793,LCS.A,2020-1,1,10.02,58.0,Blue,4.0,Deus,16,33.0,0,3,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9720.0,12.0,2.0,3.0,19.0,13154,8625,13008.0,283.0,261.0,22.0,13.0,0.0,3189.0,4141.0,73.0,4816.0,6045.0,112.0
ESPORTSTMNT04/1130793,LCS.A,2020-1,1,10.02,59.0,Blue,5.0,Fragas,16,63.0,3,4,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5892.0,20.0,15.0,14.0,55.0,10341,5812,9525.0,190.0,28.0,162.0,122.0,17.0,3127.0,3273.0,69.0,5273.0,5581.0,101.0
ESPORTSTMNT04/1130793,LCS.A,2020-1,1,10.02,60.0,Blue,3.0,Tuesday,16,113.0,2,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11510.0,9.0,8.0,3.0,24.0,11916,7387,12075.0,280.0,257.0,23.0,15.0,8.0,3614.0,4857.0,91.0,5778.0,8049.0,158.0
ESPORTSTMNT04/1130793,LCS.A,2020-1,1,10.02,55.0,Blue,1.0,Stixxay,16,73.0,5,3,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19661.0,19.0,19.0,12.0,49.0,16445,11916,15150.0,379.0,349.0,30.0,22.0,1.0,3192.0,3076.0,88.0,5867.0,5572.0,133.0
ESPORTSTMNT04/1130793,LCS.A,2020-1,1,10.02,61.0,Blue,2.0,Fill,16,78.0,0,4,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4116.0,49.0,11.0,14.0,90.0,7340,2811,6950.0,42.0,38.0,4.0,0.0,4.0,2051.0,2926.0,14.0,3463.0,4151.0,24.0
ESPORTSTMNT04/1130793,LCS.A,2020-1,1,10.02,88.0,Red,4.0,Allorim,19,66.0,5,3,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12564.0,15.0,4.0,7.0,40.0,15167,10638,12325.0,321.0,287.0,34.0,8.0,12.0,3274.0,4293.0,76.0,4741.0,6053.0,113.0
ESPORTSTMNT04/1130793,LCS.A,2020-1,1,10.02,89.0,Red,5.0,Potluck,19,36.0,1,3,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13327.0,27.0,9.0,10.0,64.0,10952,6423,9650.0,170.0,27.0,143.0,95.0,4.0,3215.0,3481.0,66.0,4597.0,4215.0,81.0
ESPORTSTMNT04/1130793,LCS.A,2020-1,1,10.02,90.0,Red,3.0,Insanity,19,85.0,4,3,10,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,6027.0,20.0,3.0,10.0,61.0,11878,7349,10900.0,203.0,203.0,0.0,0.0,0.0,3609.0,4904.0,78.0,5068.0,6938.0,114.0
ESPORTSTMNT04/1130793,LCS.A,2020-1,1,10.02,86.0,Red,1.0,Apollo,19,137.0,5,0,10,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,15266.0,14.0,13.0,6.0,50.0,18511,13982,16500.0,387.0,362.0,25.0,20.0,1.0,3459.0,3193.0,89.0,5967.0,5574.0,142.0
ESPORTSTMNT04/1130793,LCS.A,2020-1,1,10.02,91.0,Red,2.0,Gate,19,91.0,2,1,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4319.0,50.0,17.0,15.0,90.0,9195,4666,8175.0,43.0,39.0,4.0,0.0,0.0,2383.0,2922.0,13.0,4030.0,4192.0,25.0
ESPORTSTMNT01/1295356,LCS.A,2020-1,1,10.02,36.0,Blue,4.0,Revenge,15,1.0,3,5,2,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,12268.0,14.0,4.0,8.0,31.0,12638,7940,12450.0,244.0,222.0,22.0,19.0,0.0,2930.0,4392.0,68.0,4193.0,5869.0,93.0
ESPORTSTMNT01/1295356,LCS.A,2020-1,1,10.02,37.0,Blue,5.0,Fanatiik,15,26.0,0,4,4,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,5018.0,33.0,9.0,16.0,55.0,8688,3990,8350.0,149.0,22.0,127.0,94.0,2.0,2836.0,2741.0,52.0,4001.0,3994.0,74.0
ESPORTSTMNT01/1295356,LCS.A,2020-1,1,10.02,38.0,Blue,3.0,Triple,15,113.0,1,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19349.0,14.0,6.0,7.0,37.0,13852,9154,13425.0,364.0,337.0,27.0,21.0,5.0,3515.0,4914.0,99.0,5355.0,7886.0,156.0
ESPORTSTMNT01/1295356,LCS.A,2020-1,1,10.02,39.0,Blue,1.0,Mash,15,100.0,2,2,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,8809.0,10.0,9.0,1.0,36.0,13377,8679,13495.0,325.0,312.0,13.0,13.0,0.0,3443.0,2897.0,76.0,5396.0,5355.0,125.0
ESPORTSTMNT01/1295356,LCS.A,2020-1,1,10.02,40.0,Blue,2.0,JayJ,15,114.0,0,2,3,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2611.0,58.0,5.0,21.0,86.0,6626,1928,6125.0,29.0,29.0,0.0,0.0,0.0,2050.0,2281.0,10.0,3009.0,3436.0,17.0
ESPORTSTMNT01/1295356,LCS.A,2020-1,1,10.02,26.0,Red,4.0,Brandini,17,33.0,5,3,5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15915.0,14.0,0.0,1.0,26.0,16175,11477,14338.0,284.0,251.0,33.0,13.0,5.0,3652.0,4644.0,78.0,5422.0,6478.0,105.0
ESPORTSTMNT01/1295356,LCS.A,2020-1,1,10.02,27.0,Red,5.0,AnDa,17,44.0,2,1,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3535.0,11.0,20.0,11.0,56.0,11201,6503,9975.0,171.0,24.0,147.0,95.0,12.0,3121.0,2867.0,54.0,4832.0,4745.0,83.0
ESPORTSTMNT01/1295356,LCS.A,2020-1,1,10.02,105.0,Red,3.0,5fire,17,84.0,3,1,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14429.0,12.0,14.0,7.0,45.0,14063,9365,13425.0,310.0,278.0,32.0,24.0,1.0,3720.0,5136.0,90.0,5558.0,8215.0,144.0
ESPORTSTMNT01/1295356,LCS.A,2020-1,1,10.02,29.0,Red,1.0,Deftly,17,73.0,4,0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14202.0,14.0,14.0,7.0,55.0,16735,12037,14825.0,372.0,324.0,48.0,27.0,8.0,3231.0,3014.0,81.0,5985.0,5461.0,144.0
ESPORTSTMNT01/1295356,LCS.A,2020-1,1,10.02,30.0,Red,2.0,Matt,17,78.0,0,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3791.0,46.0,9.0,16.0,90.0,8257,3559,7050.0,33.0,33.0,0.0,0.0,0.0,2116.0,2908.0,13.0,3714.0,4761.0,25.0
ESPORTSTMNT01/1295369,LCS.A,2020-1,1,10.02,47.0,Blue,4.0,Jenkins,11,1.0,4,3,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18715.0,24.0,13.0,8.0,50.0,17715,11668,16350.0,322.0,305.0,17.0,5.0,7.0,2854.0,4527.0,67.0,5569.0,7424.0,125.0
ESPORTSTMNT01/1295369,LCS.A,2020-1,1,10.02,106.0,Blue,5.0,MikeYeung,11,36.0,4,1,11,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,27076.0,25.0,11.0,8.0,57.0,15313,9266,13150.0,213.0,35.0,178.0,130.0,4.0,3609.0,3208.0,61.0,4972.0,4757.0,88.0
ESPORTSTMNT01/1295369,LCS.A,2020-1,1,10.02,49.0,Blue,3.0,Yusui,11,85.0,1,2,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11854.0,22.0,12.0,7.0,67.0,14742,8695,14125.0,259.0,247.0,12.0,4.0,0.0,3469.0,4815.0,92.0,4906.0,6970.0,129.0
ESPORTSTMNT01/1295369,LCS.A,2020-1,1,10.02,45.0,Blue,1.0,Tactical,11,73.0,8,2,5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29664.0,18.0,28.0,5.0,71.0,23816,17769,22738.0,480.0,426.0,54.0,32.0,18.0,3171.0,2652.0,66.0,4901.0,4532.0,114.0
ESPORTSTMNT01/1295369,LCS.A,2020-1,1,10.02,51.0,Blue,2.0,Cao,11,78.0,0,2,9,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,6074.0,79.0,15.0,22.0,119.0,10718,4671,9040.0,48.0,43.0,5.0,0.0,0.0,2277.0,2506.0,12.0,3452.0,3240.0,21.0
ESPORTSTMNT01/1295369,LCS.A,2020-1,1,10.02,78.0,Red,4.0,ZionSpartan,18,33.0,4,2,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30351.0,19.0,4.0,3.0,37.0,19101,13054,19598.0,378.0,354.0,24.0,16.0,4.0,3231.0,4765.0,72.0,5659.0,7441.0,118.0
ESPORTSTMNT01/1295369,LCS.A,2020-1,1,10.02,79.0,Red,5.0,Hard,18,93.0,0,6,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8586.0,50.0,28.0,17.0,106.0,12442,6395,12150.0,217.0,40.0,177.0,101.0,12.0,2867.0,2716.0,61.0,4303.0,4627.0,91.0
ESPORTSTMNT01/1295369,LCS.A,2020-1,1,10.02,80.0,Red,3.0,Ablazeolive,18,74.0,2,2,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33845.0,16.0,6.0,10.0,29.0,15835,9788,15600.0,311.0,299.0,12.0,4.0,4.0,3395.0,4986.0,97.0,5207.0,7931.0,148.0
ESPORTSTMNT01/1295369,LCS.A,2020-1,1,10.02,81.0,Red,1.0,Gorica,18,8.0,4,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18844.0,18.0,20.0,13.0,47.0,19129,13082,18875.0,412.0,386.0,26.0,22.0,4.0,3661.0,3135.0,81.0,5535.0,4832.0,120.0
ESPORTSTMNT01/1295369,LCS.A,2020-1,1,10.02,76.0,Red,2.0,Huhi,18,15.0,0,4,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6825.0,79.0,12.0,23.0,128.0,9772,3725,9275.0,35.0,35.0,0.0,0.0,0.0,2112.0,2684.0,13.0,3353.0,4205.0,21.0
ESPORTSTMNT01/1295383,LCS,2020-1,1,10.02,41.0,Blue,4.0,Impact,1,57.0,0,2,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12423.0,13.0,5.0,5.0,29.0,9641,5649,9725.0,239.0,235.0,4.0,0.0,0.0,3282.0,4983.0,89.0,4848.0,7741.0,135.0
ESPORTSTMNT01/1295383,LCS,2020-1,1,10.02,48.0,Blue,5.0,Shernfire,1,44.0,5,3,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7021.0,9.0,10.0,8.0,27.0,9944,5952,9075.0,162.0,22.0,140.0,102.0,8.0,3149.0,2955.0,57.0,4758.0,4898.0,89.0
ESPORTSTMNT01/1295383,LCS,2020-1,1,10.02,43.0,Blue,3.0,Jensen,1,97.0,0,2,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7213.0,12.0,2.0,8.0,26.0,10763,6771,10200.0,262.0,256.0,6.0,6.0,0.0,3361.0,4944.0,83.0,4924.0,7145.0,127.0
ESPORTSTMNT01/1295383,LCS,2020-1,1,10.02,44.0,Blue,1.0,Doublelift,1,100.0,2,3,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9094.0,9.0,6.0,4.0,32.0,11300,7308,9850.0,251.0,245.0,6.0,6.0,0.0,3015.0,2965.0,73.0,5063.0,5307.0,120.0
ESPORTSTMNT01/1295383,LCS,2020-1,1,10.02,46.0,Blue,2.0,CoreJJ,1,32.0,0,2,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3571.0,35.0,9.0,10.0,69.0,6535,2543,6450.0,64.0,64.0,0.0,0.0,0.0,2104.0,2878.0,19.0,3232.0,4463.0,32.0
ESPORTSTMNT01/1295383,LCS,2020-1,1,10.02,72.0,Red,4.0,Hauntzer,8,1.0,5,0,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14047.0,16.0,4.0,6.0,28.0,13592,9600,11500.0,295.0,275.0,20.0,7.0,8.0,3111.0,4583.0,79.0,5026.0,7788.0,138.0
ESPORTSTMNT01/1295383,LCS,2020-1,1,10.02,73.0,Red,5.0,Closer,8,63.0,2,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4299.0,13.0,5.0,6.0,34.0,10519,6527,10225.0,170.0,18.0,152.0,98.0,13.0,3012.0,3052.0,59.0,5135.0,5483.0,102.0
ESPORTSTMNT01/1295383,LCS,2020-1,1,10.02,74.0,Red,3.0,Goldenglue,8,147.0,3,3,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11628.0,9.0,7.0,6.0,34.0,10536,6544,9500.0,190.0,178.0,12.0,0.0,5.0,3188.0,4657.0,85.0,4296.0,5938.0,109.0
ESPORTSTMNT01/1295383,LCS,2020-1,1,10.02,75.0,Red,1.0,FBI,8,73.0,1,1,7,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,17033.0,12.0,12.0,5.0,38.0,14408,10416,14965.0,335.0,307.0,28.0,17.0,4.0,3613.0,3481.0,97.0,6765.0,6197.0,149.0
ESPORTSTMNT01/1295383,LCS,2020-1,1,10.02,77.0,Red,2.0,Keith,8,119.0,1,2,10,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2613.0,37.0,4.0,13.0,66.0,7723,3731,6725.0,24.0,24.0,0.0,0.0,0.0,2395.0,2851.0,10.0,3696.0,4063.0,19.0
ESPORTSTMNT01/1295402,LCS,2020-1,1,10.02,52.0,Blue,4.0,Ruin,6,1.0,2,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10963.0,14.0,10.0,7.0,55.0,17361,12112,15475.0,400.0,365.0,35.0,8.0,17.0,3306.0,4963.0,92.0,5501.0,7950.0,149.0
ESPORTSTMNT01/1295402,LCS,2020-1,1,10.02,53.0,Blue,5.0,Wiggily,6,63.0,1,2,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6961.0,21.0,14.0,10.0,49.0,11707,6458,10425.0,210.0,32.0,178.0,111.0,20.0,2839.0,2915.0,55.0,4302.0,4563.0,86.0
